-13.146680055393036,-0.0072282026124774745,1915,-56418,-27,94.87179487179488,CORRECT
-12.661923771420078,0.14007981000435166,5578,-57054,6,90.96774193548387,CORRECT
-12.32791733923094,0.43598856246176787,2799,-50545,13,94.9367088607595,CORRECT
-14.4387785833372,11.834395786387134,7927,-56292,38,0,INCORRECT
-13.022337598526496,0.0011870023439115585,5031,-50788,-40,97.51381215469613,CORRECT
-12.833289482830342,1.2435001634193128,6714,-59939,15,47.59615384615385,CORRECT
-13.08906996405044,-0.0011963211420429332,3160,-54644,-49,107.66871165644172,CORRECT
-12.600643396975634,0.002261361543119733,8932,-52075,-15,97.89875835721108,CORRECT
-14.098971743863762,0.2633693100321306,3826,-58637,5,91.53713298791018,CORRECT
-12.284192657728175,0.0010903018451617896,3863,-54171,-31,79.80456026058631,CORRECT
-13.563544649148351,0.0792318600748132,1839,-57856,3,126.48648648648648,CORRECT
-14.46116490922928,9.412571872115842,4025,-54193,31,2.028397565922921,CORRECT
-12.867039213709823,7.227100955329865,9350,-55585,29,10.666666666666666,CORRECT
-12.727081109192904,10.792723547464469,8822,-58161,45,0,INCORRECT
-13.998771951939073,0.10430850922140067,2328,-53782,3,71.51898734177215,CORRECT
-13.660097875712138,0.5422706290388497,2060,-57138,12,74.76635514018692,CORRECT
-13.675441715365025,0.008953866850852421,4389,-59739,-10,113.40033500837521,CORRECT
-12.635769996122006,0.0,9301,-53239,-34,97.99498746867168,CORRECT
-11.947343006350613,0.47155387492410306,6432,-52529,11,79.95169082125604,CORRECT
-12.00628056675412,0.008444175790172537,1651,-56599,-56,97.97297297297297,CORRECT
-12.795043459590199,10.475365580482729,2235,-55626,41,0,INCORRECT
-12.53081351392373,0.003364667730652471,9328,-55286,-18,96.99749791492911,CORRECT
-13.882659287372409,0.3127953293690595,1201,-54158,9,92.10526315789474,CORRECT
-15.401256272794182,4.18964499492939,2148,-57118,20,27.027027027027028,CORRECT
-12.956114021132388,0.10771156315891695,1869,-52551,7,170.51282051282053,CORRECT
-11.818244343684562,-0.0020670846451817937,8156,-52518,-46,89.06976744186046,CORRECT
-12.208200137670126,9.239234055244589,5790,-54703,35,0,INCORRECT
-13.015218016457338,10.495920131425907,8881,-52960,39,0,INCORRECT
-13.068757674190026,-0.0035810718454332147,2824,-58416,-48,105.08474576271186,CORRECT
-11.911753628083597,-0.0010446677068411958,9379,-57051,-51,102.0442930153322,CORRECT
-13.327984887804114,0.004917005304287514,3168,-53827,-40,118.03005008347246,CORRECT
-14.17048316151972,12.232150364189604,3319,-50437,45,0,INCORRECT
-13.293624160616755,0.8609699407716587,1959,-53032,14,168.29268292682926,CORRECT
-12.013675960677308,-0.001056999044573459,7342,-52504,-23,87.18199608610567,CORRECT
-13.4244270731618,-0.0012434170285420265,1563,-54200,-56,108.88888888888889,CORRECT
-11.796569603377778,0.17147789114111056,7425,-59883,8,83.248730964467,CORRECT
-12.834451086260767,6.0704091121788775,8647,-50308,25,7.213114754098361,CORRECT
-11.662568059408493,0.6707680963555696,2959,-53079,15,81.9327731092437,CORRECT
-17.918784282424383,0.024995383114141845,6664,-57914,-6,106.2992125984252,CORRECT
-12.945517882001592,10.98229855788198,9172,-57536,44,0,INCORRECT
-12.40718076050637,0.014365064694631613,3149,-50672,-9,115.73033707865169,CORRECT
-12.536424191489834,10.189004705797709,9293,-50969,41,0.8620689655172413,CORRECT
-14.740185027769702,0.04473181724270603,1272,-59005,-2,105.88235294117646,CORRECT
-11.987292702320303,-0.0021077140695666685,8161,-52100,-40,98.78787878787878,CORRECT
-12.450419052090243,0.003333674820453325,8943,-50410,-3,108.56542301629007,CORRECT
-13.319381954314633,0.009821501697278023,6285,-50458,-5,81.34034165571616,CORRECT
-11.984132089887563,10.090416140129033,7262,-57295,46,0.16492578339747113,CORRECT
-12.160771483702632,0.36213994805687655,2270,-58621,11,72.32142857142857,CORRECT
-14.714183675659546,11.801372149936032,2934,-51855,37,0,INCORRECT
-14.626642369935892,0.0014277783607496985,1278,-55389,-46,108.33333333333333,CORRECT
-12.253715820712635,10.4017645698416,5674,-55046,48,0,INCORRECT
-15.337486360574516,12.222921231044381,8489,-52462,36,0,INCORRECT
-11.948391963496757,0.013626571948822885,6761,-53793,-7,95.28985507246377,CORRECT
-11.845154890781007,-0.0020734995653644006,1120,-56603,-15,100.0,CORRECT
-12.215769540883867,0.004326180957601622,7673,-51883,-19,95.91280653950953,CORRECT
-12.524085481334765,10.572156885509935,2382,-52286,48,5.172413793103448,CORRECT
-17.655804433316085,9.626340899918656,6184,-51229,27,3.3402922755741127,CORRECT
-11.888802669253671,10.087553462058471,2887,-54209,47,0,INCORRECT
-11.950490257899533,0.05751919521826032,4381,-59318,1,100.97087378640776,CORRECT
-12.596121262479079,7.145897963876334,1340,-50923,30,0,INCORRECT
-12.486058090218936,0.008923478003882934,2814,-57135,-37,88.52459016393442,CORRECT
-11.690018075843899,0.025419654191923158,2194,-51690,-3,95.5223880597015,CORRECT
-12.957292168253634,9.699275487383808,6691,-55685,35,0,INCORRECT
-12.21468779362074,0.18514332544580547,3692,-58592,9,97.30941704035874,CORRECT
-12.923190615006387,0.892587214841349,5635,-51772,16,97.29729729729729,CORRECT
-12.294011537972766,0.003274193531789038,7998,-58122,-40,93.0,CORRECT
-12.334495067404488,0.4872666770581162,3383,-53390,13,79.08163265306122,CORRECT
-13.449329296750008,0.009969458354804672,4901,-52074,-22,111.85185185185185,CORRECT
-12.743159714198438,0.0034479218334571016,8497,-58378,-49,99.6987951807229,CORRECT
-12.449307684980024,-0.001111367110219419,3157,-54106,-35,102.25385527876631,CORRECT
-11.348568036372285,-0.0029375648681089217,1603,-59787,-35,105.71428571428571,CORRECT
-12.742010254838847,-0.0022990708546277716,5611,-51925,-47,92.43027888446215,CORRECT
-11.759538279288842,0.002052673916695724,1178,-59965,-54,108.0,CORRECT
-11.974657147218108,-0.005262580977747788,4121,-53166,-40,83.05084745762711,CORRECT
-12.276563417327216,-0.01526518782730868,2091,-54295,-32,107.6923076923077,CORRECT
-12.223345546281799,0.0,3042,-59690,-41,94.65020576131687,CORRECT
-11.833759482620351,-0.005177877731915359,9738,-59427,-48,116.43472498343273,CORRECT
-13.287502594616619,-0.006121566000135914,4643,-55408,-13,120.20202020202021,CORRECT
-12.420461939910599,-0.0011076821590059183,4708,-55373,-51,93.08755760368663,CORRECT
-12.126439859409142,-0.002141755562094616,4724,-55967,-49,89.12,CORRECT
-12.334495067404488,0.6790295406581457,9598,-53302,15,90.39665970772442,CORRECT
-12.36415664308705,0.3599878900165816,7479,-58376,11,113.14596554850408,CORRECT
-13.777137620513395,0.0077656595589115085,1006,-56774,-59,88.23529411764706,CORRECT
-12.43043616834222,0.0011088133848016213,5672,-55375,-7,81.91593352883676,CORRECT
-12.689298889459288,-0.0034279641192433985,4192,-57141,-55,98.03921568627452,CORRECT
-11.782149766681258,7.504167799490236,3842,-50562,31,8.396946564885496,CORRECT
-12.598382035432515,3.0721113206800617,2052,-56532,24,59.682539682539684,CORRECT
-11.42922119771892,4.171492783655354,1282,-56510,26,29.6,CORRECT
-12.685872277683083,0.01255269035642037,8899,-54256,-6,105.41666666666667,CORRECT
-11.733914655661291,9.19546531783183,5874,-56536,39,0,INCORRECT
-12.148954675743287,7.611199944425341,4637,-59044,31,0,INCORRECT
-13.66137549425354,11.880324524258622,8375,-58483,47,0,INCORRECT
-12.704163181284752,0.006863603389993145,6893,-56773,-32,95.05154639175258,CORRECT
-17.595303448249908,16.05588592914188,1587,-58554,48,0,INCORRECT
-13.275272390345807,0.8879753996171509,2617,-52830,-38,987.2881355932203,CORRECT
-12.743159714198438,0.24593436911382582,6274,-57773,-30,103.39976553341148,CORRECT
-12.361956012308097,2.9406162545844783,6843,-57806,22,82.84518828451883,CORRECT
-12.298379050139241,-0.3874932275438425,4294,-58133,-48,252.7027027027027,CORRECT
-16.172936758447594,-0.006827188119668648,8594,-57275,-48,129.49308755760367,CORRECT
-12.10825622813334,10.279239330093546,1552,-51223,46,112.33480176211454,CORRECT
